TableID,ColumnID,RowID,URI_sub,URI_gt,ok
35188621_0_6058553107571275232,1,112,http://dbpedia.org/resource/Yojimbo,http://dbpedia.org/resource/Yojimbo_(film) http://dbpedia.org/resource/Yōjinbō http://dbpedia.org/resource/Yojimbo_(Movie) http://dbpedia.org/resource/Yojimbo_(film) http://dbpedia.org/resource/Yojinbo_(movie) http://dbpedia.org/resource/Yoojimboo_(movie) http://dbpedia.org/resource/Yozimbo_(movie) http://dbpedia.org/resource/Yojinbo_(film) http://dbpedia.org/resource/Yôzinbô_(movie) http://dbpedia.org/resource/Yōjimbō_(film) http://dbpedia.org/resource/Yôjimbô_(movie) http://dbpedia.org/resource/Yôzimbô_(movie) http://dbpedia.org/resource/Yozinbo_(movie) http://dbpedia.org/resource/Yojimbo_(movie) http://dbpedia.org/resource/Yoojinboo_(movie) http://dbpedia.org/resource/Yoozinboo_(movie) http://dbpedia.org/resource/Yôjinbô_(movie) http://dbpedia.org/resource/Yoozimboo_(movie),0
99070098_0_2074872741302696997,1,177,NOT FOUND URI,http://dbpedia.org/resource/Wansfell http://dbpedia.org/resource/Baystones http://dbpedia.org/resource/Wansfell,0
20135078_0_7570343137119682530,1,13,http://dbpedia.org/resource/Trainspotting,http://dbpedia.org/resource/Trainspotting_(film) http://dbpedia.org/resource/Trainspotting_(film) http://dbpedia.org/resource/Trainspotting_(movie),0
58891288_0_1117541047012405958,1,48,http://dbpedia.org/resource/Breathless,http://dbpedia.org/resource/Breathless_(1960_film) http://dbpedia.org/resource/A_bout_de_Souffle http://dbpedia.org/resource/A_Bout_De_Souffle http://dbpedia.org/resource/A_bout_de_souffle_(film) http://dbpedia.org/resource/À_bout_de_souffle_(film) http://dbpedia.org/resource/Breathless_(1960_film) http://dbpedia.org/resource/A_bout_de_souffle http://dbpedia.org/resource/A_bout_de_souffl http://dbpedia.org/resource/À_Bout_de_Souffle http://dbpedia.org/resource/À_bout_de_souffle http://dbpedia.org/resource/A_Bout_de_Souffle http://dbpedia.org/resource/BREATHLESS_(1960),0
36102169_0_7739454799295072814,2,361,http://dbpedia.org/resource/Tom_Clancy's_Splinter_Cell,http://dbpedia.org/resource/Tom_Clancy's_Splinter_Cell_(video_game) http://dbpedia.org/resource/Tom_Clancy's_Splinter_Cell_(video_game) http://dbpedia.org/resource/Tom_Clancy’s_Splinter_Cell_3D http://dbpedia.org/resource/Tom_Clancy's_Splinter_Cell_(computer_game) http://dbpedia.org/resource/Splinter_cell_1 http://dbpedia.org/resource/Masse_Kernels,0
53822652_0_5767892317858575530,1,79,http://dbpedia.org/resource/Pitch_Black,http://dbpedia.org/resource/Pitch_Black_(film) http://dbpedia.org/resource/Hunter-Gratzner http://dbpedia.org/resource/Shinejob http://dbpedia.org/resource/Predatory_creatures_(Pitch_Black) http://dbpedia.org/resource/Pitch_black_(movie) http://dbpedia.org/resource/The_Chronicles_of_Riddick:_Pitch_Black http://dbpedia.org/resource/Nocturnal_Aliens http://dbpedia.org/resource/Pitch_Black:_Fight_Evil_with_Evil http://dbpedia.org/resource/Bioraptor http://dbpedia.org/resource/Pitch_Black_(film) http://dbpedia.org/resource/Grue_(Pitch_Black) http://dbpedia.org/resource/Shine-job http://dbpedia.org/resource/The_Chronicals_of_Riddick:_Pitch_Black http://dbpedia.org/resource/Pitch_Black_(2000_film) http://dbpedia.org/resource/Predatory_Creatures_(pitch_black) http://dbpedia.org/resource/Bioraptors,0
50245608_0_871275842592178099,0,67,http://dbpedia.org/resource/Envy,http://dbpedia.org/resource/Envy_(2004_film) http://dbpedia.org/resource/Envy_(2004_film),0
99070098_0_2074872741302696997,1,212,http://dbpedia.org/resource/Black_Fell,http://dbpedia.org/resource/Black_Fell_(Lake_District) http://dbpedia.org/resource/Black_Fell_(Lake_District),0
58891288_0_1117541047012405958,1,37,http://dbpedia.org/resource/Titanic,http://dbpedia.org/resource/Titanic_(1997_film) http://dbpedia.org/resource/Titanic_1997 http://dbpedia.org/resource/Titanic_DVD_Release http://dbpedia.org/resource/Tommy_Ryan_(Titanic_character) http://dbpedia.org/resource/Caledon_Nathan_Hockley http://dbpedia.org/resource/Titanic_3D http://dbpedia.org/resource/Titanic_Five_Disc_Deluxe_Limited_Edition http://dbpedia.org/resource/Titanic_in_3d http://dbpedia.org/resource/Titanic_(James_Cameron) http://dbpedia.org/resource/Ruth_DeWitt_Bukater http://dbpedia.org/resource/Caledon_Hockley http://dbpedia.org/resource/Titanic_DVD_releases http://dbpedia.org/resource/Titanic_(1997_film) http://dbpedia.org/resource/List_of_characters_in_Titanic_(1997_film) http://dbpedia.org/resource/Cal_Hockley_(Titanic) http://dbpedia.org/resource/Characters_of_Titanic_(1997) http://dbpedia.org/resource/Titanic_vhs http://dbpedia.org/resource/Rose_Dawson http://dbpedia.org/resource/List_of_characters_in_Titanic_(1997_movie) http://dbpedia.org/resource/Titanic_1997_film http://dbpedia.org/resource/Rose_DeWitt_Bukater http://dbpedia.org/resource/Titanic_Special_Edition_DVD http://dbpedia.org/resource/Fabrizio_De_Rossi http://dbpedia.org/resource/Titanic_(1997) http://dbpedia.org/resource/Titanic_4_Disc http://dbpedia.org/resource/Jack_Dawson_(Titanic_character) http://dbpedia.org/resource/Ruth_Dewitt_Bukater http://dbpedia.org/resource/List_of_characters_in_Titanic_(1997) http://dbpedia.org/resource/Rose_Dawson_Calvert http://dbpedia.org/resource/List_of_minor_characters_in_Titanic_(1997) http://dbpedia.org/resource/Titanic_5-disc_Deluxe_Limited_Edition http://dbpedia.org/resource/Titanic_5_Disc http://dbpedia.org/resource/Jack_Dawson_(Titanic) http://dbpedia.org/resource/Spicer_Lovejoy http://dbpedia.org/resource/Rose_Calvert http://dbpedia.org/resource/Titanic_(2012_remake) http://dbpedia.org/resource/Titanic_dvd http://dbpedia.org/resource/Titanic_(movie) http://dbpedia.org/resource/Titanic1997 http://dbpedia.org/resource/Titanic_(1997_movie) http://dbpedia.org/resource/Titanic_(1997_film)_DVD_releases http://dbpedia.org/resource/Titanic_in_3D http://dbpedia.org/resource/Titanic_VHS http://dbpedia.org/resource/Titanic_-_Movie_1997 http://dbpedia.org/resource/Titanic_DVD http://dbpedia.org/resource/Titanic_DVD_Releases,0
45073662_0_3179937335063201739,1,26,NOT FOUND URI,http://dbpedia.org/resource/Manny_Ramirez http://dbpedia.org/resource/Manny_remeriz http://dbpedia.org/resource/Man_Ram http://dbpedia.org/resource/Man-ram http://dbpedia.org/resource/Manram http://dbpedia.org/resource/Manny_Ramirez http://dbpedia.org/resource/Mannywood http://dbpedia.org/resource/Manuel_Aristides_Ramírez http://dbpedia.org/resource/Manny_being_franny http://dbpedia.org/resource/Manny_Ramírez http://dbpedia.org/resource/Manny_being_Manny,0
21245481_0_8730460088443117515,1,206,NOT FOUND URI,http://dbpedia.org/resource/Beech_Fork_Lake http://dbpedia.org/resource/Beech_fork_lake http://dbpedia.org/resource/Beech_Fork_Lake http://dbpedia.org/resource/Lake_Beech_Fork http://dbpedia.org/resource/Beech_Fork_Lake_Wildlife_Management_Area,0
13719111_1_5719401842463579519,0,451,http://dbpedia.org/resource/Sooty_boubou,http://dbpedia.org/resource/Northern_Puffback http://dbpedia.org/resource/Northern_puffback http://dbpedia.org/resource/Northern_Puffback http://dbpedia.org/resource/Dryoscopus_gambensis,0
54719588_0_8417197176086756912,3,158,http://dbpedia.org/resource/Bubble_Boy,http://dbpedia.org/resource/Bubble_Boy_(film) http://dbpedia.org/resource/Bubble_Boy_(film) http://dbpedia.org/resource/Pippy_(character),0
21362676_0_6854186738074119688,1,56,http://dbpedia.org/resource/The_Insider,http://dbpedia.org/resource/The_Insider_(film) http://dbpedia.org/resource/The_Insider_(film) http://dbpedia.org/resource/The_Man_Who_Knew_Too_Much_(article),0
66009064_0_9148652238372261251,0,7,http://dbpedia.org/resource/Jose_Valentin,http://dbpedia.org/resource/Jos%C3%A9_Valent%C3%ADn http://dbpedia.org/resource/Jos%C3%A9_Valent%C3%ADn,0
53822652_0_5767892317858575530,1,171,http://dbpedia.org/resource/The_Class,http://dbpedia.org/resource/The_Class_%282008_film%29 http://dbpedia.org/resource/The_Class_%282008_film%29,0
36102169_0_7739454799295072814,2,200,http://dbpedia.org/resource/Pokemon_Blue,http://dbpedia.org/resource/Pok%C3%A9mon_Red_and_Blue http://dbpedia.org/resource/Pok%C3%A9mon_Red_and_Blue,0
13719111_1_5719401842463579519,0,172,http://dbpedia.org/resource/Alpine_swift,http://dbpedia.org/resource/Common_Swift http://dbpedia.org/resource/Common_swift http://dbpedia.org/resource/Apus_apus http://dbpedia.org/resource/Common_swift_bird http://dbpedia.org/resource/Common_Swift,0
22864497_0_8632623712684511496,0,367,http://dbpedia.org/resource/Where_the_Wild_Things_Are,http://dbpedia.org/resource/Where_the_Wild_Things_Are_(video_game) http://dbpedia.org/resource/Where_the_Wild_Things_Are_(video_game) http://dbpedia.org/resource/Where_The_Wild_Things_Are_(video_game) http://dbpedia.org/resource/Where_the_Wild_Things_Are_(game),0
53822652_0_5767892317858575530,1,261,http://dbpedia.org/resource/Cashback,http://dbpedia.org/resource/Cashback_(film) http://dbpedia.org/resource/Cashback_film http://dbpedia.org/resource/Cashback_(film),0
9834884_0_3871985887467090123,1,322,NOT FOUND URI,http://dbpedia.org/resource/Latvian_Museum_of_National_History http://dbpedia.org/resource/Latvian_Museum_of_National_History,0
41480166_0_6681239260286218499,0,180,http://dbpedia.org/resource/Piran,http://dbpedia.org/resource/Saint_Piran http://dbpedia.org/resource/St_Piran http://dbpedia.org/resource/Saint_Piran,0
9475172_1_1023126399856690702,1,133,http://dbpedia.org/resource/24,http://dbpedia.org/resource/24_(TV_series) http://dbpedia.org/resource/24_(Television_series) http://dbpedia.org/resource/United_States_Counter_Terrorist_Unit http://dbpedia.org/resource/24tv http://dbpedia.org/resource/24_the_show http://dbpedia.org/resource/24_(show) http://dbpedia.org/resource/24_(television_series) http://dbpedia.org/resource/TV_series_24 http://dbpedia.org/resource/24_(tv_series) http://dbpedia.org/resource/24_tv_show http://dbpedia.org/resource/Counter_Terrorism_Unit http://dbpedia.org/resource/24_(TV_show) http://dbpedia.org/resource/24_(televisionseries) http://dbpedia.org/resource/24_tv http://dbpedia.org/resource/24_(TV_series) http://dbpedia.org/resource/24_(series) http://dbpedia.org/resource/24_tv_series http://dbpedia.org/resource/24:_The_Movie http://dbpedia.org/resource/List_of_24_(TV_series)_%22days%22 http://dbpedia.org/resource/24_(TV-series) http://dbpedia.org/resource/Kyle_Petterson http://dbpedia.org/resource/24_TV_Show http://dbpedia.org/resource/24_(Fox_TV_series) http://dbpedia.org/resource/24_(television_show) http://dbpedia.org/resource/24_(television_program) http://dbpedia.org/resource/24_(TV) http://dbpedia.org/resource/Counter_Terrorist_Unit http://dbpedia.org/resource/Jack_Bauer_Power_Hour http://dbpedia.org/resource/T.V._series_24 http://dbpedia.org/resource/24_(TV_Series) http://dbpedia.org/resource/24_show http://dbpedia.org/resource/24_series http://dbpedia.org/resource/24_(tv_show) http://dbpedia.org/resource/Twenty-four_(television) http://dbpedia.org/resource/24_(television) http://dbpedia.org/resource/Subcircuit_board http://dbpedia.org/resource/24_(tv) http://dbpedia.org/resource/CTU_Los_Angeles http://dbpedia.org/resource/Hour_of_Bauer http://dbpedia.org/resource/24_TV_Series http://dbpedia.org/resource/24_(Television_show) http://dbpedia.org/resource/24_(TV_Show),0
8468806_0_4382447409703007384,1,19,NOT FOUND URI,http://dbpedia.org/resource/Lake_Titicaca http://dbpedia.org/resource/Lake_Grande http://dbpedia.org/resource/Titicaca_Lake http://dbpedia.org/resource/Lake_of_Titicaca http://dbpedia.org/resource/Titicaca http://dbpedia.org/resource/Lake_Titicaca http://dbpedia.org/resource/Titikaka http://dbpedia.org/resource/Lago_Titicaca http://dbpedia.org/resource/Teteqaqa http://dbpedia.org/resource/Rock_Puma http://dbpedia.org/resource/Lake_titicaca http://dbpedia.org/resource/Titicaca_lake http://dbpedia.org/resource/Lake_Chucuito http://dbpedia.org/resource/Teteq'aq'a http://dbpedia.org/resource/Lake_Pequeno http://dbpedia.org/resource/Lake_Titikaka http://dbpedia.org/resource/Crag_of_Lead,0
91959037_0_7907661684242014480,1,397,http://dbpedia.org/resource/Spider-Man_3,http://dbpedia.org/resource/Spider-Man_3_(video_game) http://dbpedia.org/resource/Spiderman_3_(video_game) http://dbpedia.org/resource/Spider_Man_3_(video_game) http://dbpedia.org/resource/Spider-Man_3_(Video_Game) http://dbpedia.org/resource/Spider-Man_3_the_game http://dbpedia.org/resource/Spider-Man_3:_Collectors'_Edition_(PS3) http://dbpedia.org/resource/Spider-man_3_(game) http://dbpedia.org/resource/Spider-Man_3_(computer_game) http://dbpedia.org/resource/Spider-Man_3_(video_game),0
37856682_0_6818907050314633217,0,63,http://dbpedia.org/resource/Macedonia,"http://dbpedia.org/resource/Republic_of_Macedonia http://dbpedia.org/resource/TFYRM http://dbpedia.org/resource/The_Republic_of_Macedonia http://dbpedia.org/resource/RoM http://dbpedia.org/resource/The_former_Yugoslav_Republic_of_Macedonia http://dbpedia.org/resource/F._Y._R._of_Macedonia http://dbpedia.org/resource/FYR_of_Macedonia http://dbpedia.org/resource/Macedonian_Republic http://dbpedia.org/resource/Fyrom http://dbpedia.org/resource/Former_Yugoslavic_Republic_of_Macedonia http://dbpedia.org/resource/Macedonia,_the_former_Yugoslav_Republic_of http://dbpedia.org/resource/F.Y.R.O.M. http://dbpedia.org/resource/F.Y.R.O.M http://dbpedia.org/resource/R._Macedonia http://dbpedia.org/resource/Slavomacedonia http://dbpedia.org/resource/FYRO_Macedonia http://dbpedia.org/resource/Former_Yougoslavian_Republic_of_Macedonia http://dbpedia.org/resource/FYROM http://dbpedia.org/resource/Former_Yugoslav_Republic_of_Macedonia http://dbpedia.org/resource/ISO_3166-1:MK http://dbpedia.org/resource/F.Y.R._of_Macedonia http://dbpedia.org/resource/FYRMacedondia http://dbpedia.org/resource/Independent_Republic_of_Macedonia http://dbpedia.org/resource/Makedonska_Republika http://dbpedia.org/resource/RoMacedonia http://dbpedia.org/resource/Former_Yugoslavian_Republic_of_Macedonia http://dbpedia.org/resource/TFYR_of_Macedonia http://dbpedia.org/resource/Macedonia_(Republic) http://dbpedia.org/resource/Macedonia_(former_Yugoslav_Republic_of) http://dbpedia.org/resource/Republika_Makedonija http://dbpedia.org/resource/F.Y.R._Macedonia http://dbpedia.org/resource/R_macedonia http://dbpedia.org/resource/Republic_of_Skopje http://dbpedia.org/resource/FYROM_(Macedonia) http://dbpedia.org/resource/Macedonia,_The_former_Yugoslav_Republic_of http://dbpedia.org/resource/Macedonia,_The_Former_Yugoslav_Republic_of http://dbpedia.org/resource/Etymology_of_Macedonia http://dbpedia.org/resource/Macedonia_(country) http://dbpedia.org/resource/TFYR http://dbpedia.org/resource/Sport_in_the_Republic_of_Macedonia http://dbpedia.org/resource/Former_Yugoslav_Republic_of_Macedonia_(F.Y.R.O.M.) http://dbpedia.org/resource/Macedonian_republic http://dbpedia.org/resource/The_Former_Yugoslav_Republic_of_Macedonia http://dbpedia.org/resource/Former_Yugoslavian_Republic_of_Macedonia_(FYROM) http://dbpedia.org/resource/Macedonia,_Republic http://dbpedia.org/resource/Former_Republic_of_Macedonia http://dbpedia.org/resource/Republic_Macedonia http://dbpedia.org/resource/Macedonia_(state) http://dbpedia.org/resource/Macedonia_FYRO http://dbpedia.org/resource/Macedonia,_FYR http://dbpedia.org/resource/Republic_of_Macedonia http://dbpedia.org/resource/Name_of_the_Republic_of_Macedonia http://dbpedia.org/resource/Republic_Of_Macedonia http://dbpedia.org/resource/F.Y._Republic_of_Macedonia http://dbpedia.org/resource/The_Former_Yugoslav_Republic_Of_Macedonia http://dbpedia.org/resource/Macedonia,_Republic_of http://dbpedia.org/resource/Република_Македонија http://dbpedia.org/resource/F.Y.R.M. http://dbpedia.org/resource/Former_Yugoslav_Republic_Of_Macedonia http://dbpedia.org/resource/Macedonia,_Former_Yugoslav_Republic_of http://dbpedia.org/resource/Former_Yugoslavia_Republic_of_Macedonia http://dbpedia.org/resource/REPUBLIC_OF_MACEDONIA http://dbpedia.org/resource/Mazedonien http://dbpedia.org/resource/FYR_Macedonia http://dbpedia.org/resource/F.Y.R.Macedondia http://dbpedia.org/resource/FYRM http://dbpedia.org/resource/Name_of_Republic_of_Macedonia http://dbpedia.org/resource/F.Y.R_Macedonia http://dbpedia.org/resource/Macedonia_(FYROM) http://dbpedia.org/resource/Republic_of_macedonia http://dbpedia.org/resource/Macedonia_(republic) http://dbpedia.org/resource/TFYR_Macedonia",0
50245608_0_871275842592178099,0,161,http://dbpedia.org/resource/Prestige,http://dbpedia.org/resource/The_Prestige_(film) http://dbpedia.org/resource/The_prestige_(film) http://dbpedia.org/resource/The_Prestige(movie) http://dbpedia.org/resource/The_Prestige_(film) http://dbpedia.org/resource/Alfred_Borden http://dbpedia.org/resource/The_transported_man http://dbpedia.org/resource/Robert_Angier http://dbpedia.org/resource/The_Prestige_(movie) http://dbpedia.org/resource/The_Prestige_(2006),0
13719111_1_5719401842463579519,0,55,http://dbpedia.org/resource/Eastern_chanting-goshawk,http://dbpedia.org/resource/Dark_Chanting_Goshawk http://dbpedia.org/resource/Dark_Chanting-Goshawk http://dbpedia.org/resource/Dark_Chanting_Goshawk http://dbpedia.org/resource/Melierax_metabates http://dbpedia.org/resource/Dark_Chanting-goshawk http://dbpedia.org/resource/Dark_chanting-goshawk http://dbpedia.org/resource/Dark_chanting_goshawk,0
13719111_1_5719401842463579519,0,254,http://dbpedia.org/resource/Rock_martin,http://dbpedia.org/resource/Brown-throated_Martin http://dbpedia.org/resource/Brown-throated_sand-martin http://dbpedia.org/resource/Brown-throated_sand_martin http://dbpedia.org/resource/Brown-throated_martin http://dbpedia.org/resource/Plain_Sand_Martin http://dbpedia.org/resource/African_Sand_Martin http://dbpedia.org/resource/Brown-throated_Sand_Martin http://dbpedia.org/resource/Brown-throated_Sand-martin http://dbpedia.org/resource/Brown-throated_Martin http://dbpedia.org/resource/Riparia_paludicola,0
9475172_1_1023126399856690702,1,171,http://dbpedia.org/resource/Battlestar_Galactica,http://dbpedia.org/resource/Battlestar_Galactica_(2004_TV_series) http://dbpedia.org/resource/Battlestar_Galactica_(re-imagined_series) http://dbpedia.org/resource/Battlestar_Galactica_(Reimagined) http://dbpedia.org/resource/Battlestar_Galactica_(reimagined_series) http://dbpedia.org/resource/Battlestar_Galactica_(Re-imagining) http://dbpedia.org/resource/BSG_(2004) http://dbpedia.org/resource/Battlestar_Galactica_(2004) http://dbpedia.org/resource/Battlestar_Galactica_(new_series) http://dbpedia.org/resource/Cattlebra_Scralatchtica http://dbpedia.org/resource/Battlestar_Galactica_(2003_TV_series) http://dbpedia.org/resource/Battlestar_Galactica_(2004_television_series) http://dbpedia.org/resource/NBSG http://dbpedia.org/resource/Battlestar_Galactica_(reimagined_TV_series) http://dbpedia.org/resource/And_they_have_a_plan http://dbpedia.org/resource/New_BSG http://dbpedia.org/resource/Battlestar_Galactica_(re-imagined) http://dbpedia.org/resource/Battelstar_Galactica_(2004) http://dbpedia.org/resource/BSG_2004 http://dbpedia.org/resource/Battlestar_Galactica_(2004_TV_series) http://dbpedia.org/resource/Battlestar_Galactica_(reimagining) http://dbpedia.org/resource/BSG2 http://dbpedia.org/resource/Battlestar_Galactica_(re-imagining) http://dbpedia.org/resource/Battlestar_Galactica:_The_Final_Episodes http://dbpedia.org/resource/Battlestar_Galactica_(2004_series) http://dbpedia.org/resource/Battlestar_Galactica_(reimagined),0
